data,Battery,Camera,Performance,Display,Design,Packaging,Price,Shop_Service,Shipping,General,Others
Đóng gói kĩ và giao cũng nhanh lắm điện thoại còn nguyên seal mới,,,,,,Positive,,,Positive,,
"Nhóm màu: Màu đen 🔋 
Thời lượng pin: Hơi kém. Đặt màu đen thì gửi màu vàng",Negative,,,,,Negative,,,,,
"Đã nhận đúng hàng. Giao hàng nhanh, thân thiện. Hình ảnh với đánh giá mang tính nhận xu",,,,,,,,,Positive,,
Nút home bị hư rồi ạ. Pin sử dụng không được ạ.,Negative,,,,,,,,,,
Máy sử dụng rất tốt cửa hàng ơi mỗi cái vân tay không sử dụng được buồn qua mong rằng vân tay nó sử dụng được,,,,,,,,,,Positive,
"Máy đep, nhưng với màn hình to như này mà thiết kế mặt sau quá phẳng và vuông canh thì cầm hơi khó chịu.",,,,Positive,Positive,,,,,,
Chính sách bảo hành của cửa hàng tuân theo đúng quy định của nhà sản xuất.,,,,,,,,Neutral,,,
Sạc pin thì không vào điện thoại quá tệ mọi người cẩn thẩn trước khu mua điện thoại củ nha,Negative,,,,,,,,,,
"Đúng với mô tả: Sản phẩm đúng mô tả 
Chất lượng sản phẩm: Màn hình đẹp, máy thiết kế mỏng nhẹ 
Tính năng nổi bật: Giá rẻ, màn hình đẹp, tần só quét 120hz, sử dụng tác cụ cơ bản tốt",,,,Positive,Positive,,Positive,,,,
Cửa hàng chính hãng nên không có gì để lo giao nhanh vãi chưởng,,,,,,,,,Positive,,
Không được như quảng cáo toàn dối trá không có tính năng nào tốt shipper giao hàng kiểu vứt trước cửa không gọi. Gọi điện phàn nàn thì nhân viên chăm sóc khách hàng nói chuyện cực kỳ khó chịu,,,,,,,,Negative,Negative,,
"Đúng với mô tả: Đúng như mô tả 
Chất lượng sản phẩm: Sử dụng cũng tốt nhưng nóng nhanh",,,,,,,,,,Negative,
"Lần đầu mua điện thoại 99% trên sàn. Mình mua cho bạn nhân viên sử dụng trong công việc. Nhìn chung là hài lòng. Mình không rành lắm về công nghệ, nhưng mở máy thấy đã cài đặt sẵn app thì ưng ý vô cùng.",,,,,,,,,,Positive,
Đã sử dụng nhưng còn ngon nhé. 5 sao,,,,,,,,,,Positive,
"Pin phồng nhẹ an toàn pin không rõ sợ nổ, tụt nhanh khi sử dụng nặng,",Negative,,,,,,,,,,
Hàng cũ nhắn tin cửa hàng không trả lời.,,,,,,,,Negative,,,
Mình thấy điện thoại sử dụng ổn khá mượt nhưng lâu lâu không thông báo tin nhắn,,,Positive,,,,,,,Positive,
"Chơi game ổn nhưng cái mic bị tắt tiếng khi call, tiếng vang... Nói chung là về phầm âm thanh thấy không ổn lắm",,,Positive,,,,,,,,
"Màu sắc: Bạc 
Phân loại: Fullbox mới giá trị tuyệt vời cho số tiền bỏ ra., sạc nhanh thật tuyệt vời., thích màu bạc của điện thoại.,",,,,,Positive,,Positive,,,,
"Máy khá đẹp, màn lưu ảnh nhưng không khó chịu lắm, chúc cửa hàng buôn may bán đắt",,,,Positive,Positive,,,,,,
"Toàn quảng cáo đúng máy nhiều app rác. Sử dụng máy mà quảng cáo nhảy ra liên tục, app rác thì không cho gỡ. Trải nghiệm bực bội.",,,,,,,,,,Negative,
Sản phẩm tốt cửa hàng hô tro nhiêt tinh,,,,,,,,Positive,,Positive,
Dùng cho phụ huynh thích lắm. Gói kĩ giao đầy đủ. E tưởng có cái kính cường lực nữa,,,,,,Positive,,,Positive,,
"Điện thoại sử dụng hơi lag, màn hình thì hở. Thất vọng",,,Negative,,Negative,,,,,,
Điện thoại ổn áp pin trâu cửa hàng tư vấn nhiệt tình. Mình đã mua 3 cái và tính mua thêm nên mua nha mọi người,Positive,,,,,,,Positive,,,
"Máy đẹp, cảm giác cầm nắm thoải mái, nhẹ, sang trọng!",,,,,Positive,,,,,,
"Giao hàng nhanh, đúng mẫu, chất lượng phải xài mới biết.",,,,,,,,,Positive,,
Máy chạy trên phiên bản hệ điều hành được nhà sản xuất cài đặt sẵn. Cho mình hỏi làm sao để kiểm tra các bản cập nhật mới?,,,,,,,,,,Neutral,
Săn sale được giá rẻ hơn so với các tiệm bán nên mua,,,,,,,Positive,,,,
Hiệu năng lag khi mở nhiều app. Máy dễ nóng lên. Pin tụt nhanh sạc rất lâu. Chơi game giật liên tục. Đóng hàng không có màng bọc chống sốc. Giao hàng trễ 3 ngày,Negative,,Negative,,,Negative,,,Negative,,
"Màu sắc: Tím 
Phân loại sản phẩm: 1 sim mình test được mấy ngày rồi, pin xuống cũng khá nhanh đó",Negative,,,,,,,,,,
Mua dùng để chạy xe ôm công nghệ.,,,,,,,,,,Neutral,
"Màu sắc: Bạc 
Phân loại: Không hộp (mới 100%) điện thoại tốt trong tầm giá, tiếc là ốp cửa hàng tặng kèm máy bị lệch :( nhưng vẫn 5 sao nha.",,,,,,,Positive,,,,
"Nhóm màu: Pink 
Dung lượng lưu trữ: 128gb tính năng sạc nhanh, màn hình sắc nét, sang trọng và thanh lịch, giá trị tuyệt vời cho số tiền, các tính năng đổi mới,",Positive,,,Positive,Positive,,Positive,,,,
Giá bán được niêm yết trên website,,,,,,,Neutral,,,,
Bé nhân viên giao hàng nhiệt tình. Dịch vụ fpt cửa hàng thì khỏi bàn,,,,,,,,,Positive,,
"Màu sắc: Đen 
Phân loại: Nguyên seal tuyệt. Ngon bổ rẻ",,,,,,,Positive,,,,
"Chất lượng sản phẩm: Tệ 
Đúng với mô tả: Không 
Tính năng nổi bật: Không sản phẩm: Hàng lỗi hoặc bị hư hỏng, sản phẩm giả mạo, sản phẩm không như mô tả, sản phẩm chất lượng kém điện thoại fake, sửa 7749 lần, lừa đảo, không nên mua điện thoại, hao pin, sử dụng 10 phút tự tắt nguồn hết pin, không mở lên được, lượm cục sạc ở đâu mà sạc không được, không nhận danh bạ sim khác, tắt nguồn quài không lên, mọi người không nên mua điện thoại trên đây sẽ bị lừa giống tôi (hình ảnh chỉ mang tính chất lấy xu)",Negative,,,,,,,,,,
"Camera chụp ảnh xóa phông tệ. Xóa phông lem nhem. Tính năng xóa phông kém. Chụp xóa phông bị lem vào chủ thể, nhìn rất ảo. Hiệu năng không được mượt mà. Pin sạc rất lâu",Negative,Negative,Negative,,,,,,,,
"Chất lượng sản phẩm: Tốt 
Đúng với mô tả: Tốt 
Tính năng nổi bật: Chưa kpma máy mới, đẹp, xài ổn",,,,,Positive,,,,,,
"Máy tạm sử dụng được thôi, nút tắt mở bị đơ, có khi mở máy thì lên tắt nguồn,......",,,,,,,,,,Negative,
"Lần thứ 2 mua điện thoại của cửa hàng, cả 2 máy đểu sử dụng ổn định tốt trong tầm giá",,,,,,,Positive,,,,
"Phân loại sản phẩm: Vỏ cũ đẹp 🔋 
Thời lượng pin: Tốt 📸 
Chất lượng camera: Tạm 
còn sử dụng mới biết chất lượng của sản phẩm và đo bền",Positive,Positive,,,Positive,,,,,Neutral,
Camera sau nhiễu khi thiếu sáng pin chai shipping mất thời gian,Negative,Negative,,,,,,,Negative,,
"Màu sắc: Bạc 
Phân loại: Nguyên seal giao hàng nhanh. Sản phẩm đúng quảng cáo, rất tốt mọi người nhé. Cảm ơn cửa hàng",,,,,,,,,Positive,,
"Máy thỉnh thoảng bị đơ pin dung lượng 5000 mà sử dụng nhanh xuống pin máy mới mua không biết cửa hàng có đổi không mình gửi đánh giá 1 sao vì không giống quảng cáo chờ cửa hàng phản hồi, nếu tốt mình sẽ sửa lại đánh giá xem có đáng để mua không ạ",Negative,,,,,,,Neutral,,,
"Sản phẩm chính hãng Samsung Việt Nam, mới kích hoạt điện tử 2 tuần.",,,,,,,,,,Positive,
"Hỏng hàng lỗi không kết nối được wifi, mạng chập chờn,",,,,,,,,,,Negative,
Sản phẩm gửi chỉ có máy không. Không có sạc pin kèm theo,,,,,,,,,,Negative,
"Màu ngẫu nhiên: Tainghe ❤❤❤cửa hàng uy tín bán hàng đúng như mô tả 😀đánh giá cửa hàng 5 sao….❤️ nhân viên giao hàng vui tính, cửa hàng siêu cute đã mua ở cửa hàng vài lần đều thích cả like like❤️",,,,,,,,Positive,Positive,,
"Quá trình giao hàng mất khoảng vài ngày, đúng như thông báo của cửa hàng. Đóng gói sản phẩm ở mức cơ bản.",,,,,,Neutral,,Neutral,Neutral,,
Giao hàng nhanh. Chụp ảnh đẹp. Điện thoại có nhiều chức năng còn đang nghiên cứu dần. Được voucher giảm giá nhiều nên nơi chung là hài lòng với số tiền bỏ ra.,,Positive,,,,,Positive,,Positive,,
"Nhóm màu: Đen 🔋 
Thời lượng pin: Tốt 📸 
Chất lượng camera: Tốt ⚡ 
Hiệu suất: Tốt",Positive,Positive,Positive,,,,,,,,
"Cửa hàng giao hàng nhanh, ổn trong tầm giá, có hơi chậm thông báo xíu, còn lại oke",,,,,,,Positive,,Positive,,
Màn hình có độ phân giải phù hợp; thiết kế máy mang phong cách phổ thông.,,,,Neutral,Neutral,,,,,,
"Đóng gói sản phẩm an toàn, có đầy đủ phụ kiện đi kèm. Thời gian vận chuyển đúng như dự kiến.",,,,,,Neutral,,,Neutral,,
Nhóm màu: Đen sản phẩm tốt không bị móp méo giáo hàng nhanh cửa hàng đóng gói cẩn thận,,,,,,Positive,,,Positive,,
Điện thoại đúng tốt nghe nói to rỏ màn hình to giá lại rẻ đóng gói quá chắc chắn 5sao nên mua nhé !,,,,Positive,,Positive,,,,,
"Máy đẹp hàng mới, bảo hành chính hãng 18 tháng đúng chuẩn",,,,,Positive,,,Positive,,,
"Nhóm màu: Xanh tuổi thọ pin lâu dài, dung lượng lưu trữ rộng rãi 128gb",Positive,,,,,,,,,,
"Vui lòng tương tác với khách hàng nhiệt tình hơn. Không giao được hoả tốc thì cũng nên báo khách, nhắn tin không trả lời.😶",,,,,,,,Negative,,,
"Bảo hành rườm rà bảo hành dễ dàng nhưng không phải gửi đi gửi lại, tốn phí ship, chăm sóc khách hàng vô trách nhiệm",,,,,,,,Negative,Negative,,
"Máy mượt,đẹp,ổn,mình rất thik,đóng gói rất cẩn thận,chụp hình đẹp sắc nét",,Positive,,,Positive,Positive,,,,,
Mua được với giá ưu đãi mà thấy quá OK so với tằm giá. Cửa hàng đóng gói cẩn thận tư vấn nhiệt tình. Cám ơn cửa hàng cho cửa hàng 5 sao,,,,,,Positive,Positive,Positive,,,
Hộp hơi móp nhé cửa hàng nhưng mà máy ngon quá:)))),,,,,,Negative,,,,Positive,
"Cũ quá,, nát ghê : )) nhưng lấy cho trẻ con nghịch cũng ổn",,,,,,,,,,Positive,
"Variation3: Ram 6/128gb đây là sản phẩm đắt nhất mình mua của cửa hàng lần đầu tiên, sản phẩm dao hơi lâu nhưng chất lượng thì không còn gì để chê đầy đủ phụ kiện cửa hàng uy tín cho cửa hàng 10* luôn,mình mới sử dụng lên cũng chưa biết có bị lỗi gì không lên là mình sẽ sửa dụng 2 tuần sau mình sẽ báo kết quả xem lên mua sản phẩm không nha",,,,,,,,,,Positive,
Sản phẩm hay có tác dụng sẽ tiếp tục ủng hộ lần tới nếu có nhu cầu,,,,,,,,,,Positive,
"Đúng với mô tả: Tốt 
Tính năng nổi bật: Đẹp vk mình rất thich 
Chất lượng sản phẩm: Tốt
Tốt máy đẹp nhât là màu trắng nhìn hết nc chấm",,,,,Positive,,,,,,
"Chất lượng tuyệt vời, sẽ ủng hộ cửa hàng lâu dài, quá ok, cửa hàng thân thiện nhiệt tình, giao hàng nhanh nha",,,,,,,,Positive,Positive,,
Điện thoại sài tốt nên mua nha được tặng kèm sạc nhanh 18w,,,,,,,,,,Positive,
"Nhóm màu: Blue chính hãng, ship hơi lâu",,,,,,,,,Negative,,
Không đúng với sản phẩm mô tả lừa đảo,,,,,,,,,,Negative,
"Cửa hàng đóng gói cẩn thận, giao hàng nhanh, máy dùng mượt và pin dùng được lâu",Positive,,Positive,,,Positive,,,Positive,,
Để sử dụng 1 thời gian rồi quay lại đánh giá sau.,,,,,,,,,,Neutral,
"Nhóm màu: Black 
Dung lượng lưu trữ: 256gb 🔋 
Thời lượng pin : Tốt 📸 
Chất lượng camera: Tuyệt vời ⚡ 
Hiệu suất: Cao",Positive,Positive,,,,,,,,,
"Camera macro không lấy nét được, chụp cận cảnh rất mờ. Chăm sóc khách hàng chỉ biết xin lỗi, không có chính sách đền bù rõ ràng. Ship giao hàng sai giờ hẹn.",,Negative,,,,,,Negative,Negative,,
"Màu sắc: Bạc 
Phân loại: Nguyên seal giao hàng nhanh. Sản phẩm rất tốt, đủ phụ kiện, giá hợp ní. 5 Sao cho cửa hàng",,,,,,,Positive,,Positive,,
"Đúng với mô tả: Đúng 
Chất lượng sản phẩm: Tốt 
Tính năng nổi bật: Game tốt máy mượt game ngon giá rẻ, hết nước chấm, tiếc là không còn tặng tai nghe mà cửa hàng lại không giảm thêm giá 🫢",,,Positive,,,,Positive,,,Positive,
Ngoại hình: Đẹp trên 95% nói chung là hợp voi số tiên bộ ra,,,,,Positive,,Positive,,,,
"Máy ok, check số lần sạc tầm 90 lần.",,,,,,,,,,Positive,
Chất lượng ảnh chụp trong điều kiện đủ sáng ở mức chấp nhận được.,,Neutral,,,,,,,,,
Máy giao về bị hỏng không sài được bấm được một chút thì máy tắt,,,,,,,,,,Negative,
"Sản phẩm là hàng cũ, không như quảng cáo...",,,,,,,,,,Negative,
Nhận hàng sản phẩm y hình mọi người ơi. Hình ảnh chỉ mang tính chất nhận xu,,,,,,,,,,Positive,
"Đúng với mô tả: Đúng phân loại hàng săn sale 8.8 giá hời quá, sản phẩm thì nguyên seal. Sẽ tiếp tục săn thêm máy tại cửa hàng",,,,,,,Positive,,,,
Tốt lắm sốp sb hàng đầy đủ đồ sử dụng được hết không bỏ món nào hihi hahaa tốt nên mua nhé đồ be bé mà tiện lợi,,,,,,,,,,Positive,
"Tính năng nổi bật: Đóng gói cẩn thận 
Đúng với mô tả: Đúng 
Chất lượng sản phẩm: Tốt
Tài xế giao hàng chụp hình cccd của tôi trong khi quy trình chỉ cần xuất trình cccd thôi.",,,,,,Positive,,,Negative,,
Tính năng nổi bật: Loa hay,,,,,,,,,,Positive,
"Sản phẩm nhận được đúng mô tả, máy rất mới, phụ kiện đầy đủ. Cửa hàng uy tín",,,,,Positive,Positive,,Positive,,,
Số tiền bỏ ra tương xứng với sản phẩm. Đơn vị vận chuyển giao hàng trong giờ hành chính.,,,,,,,Positive,,Neutral,,
"Chất lượng sản phẩm: Pin chưa tốt, còn lại chấp nhận được 
Đúng với mô tả: Thu sóng không mạnh lắm 
Tính năng nổi bật: Chup ổn chấp nhận được",Negative,Positive,,,,,,,,,
"Máy mới nhưng màn hình tối và ngả vàng rồi nhân viên tư vấn không có chuyên môn shopee giải quyết không thoả đáng, giao hàng cũng chậm. Nói chung uổng tiền",,,,Negative,,,,Negative,Negative,,
Nên mua ủng hộ sop,,,,,,,,,,Positive,
"Chưa biết thế nào, trước mắt sẽ dùng cho việc học tập và giải trí, sẽ đưa ra nhận xét chung cho sản phẩm này sau.",,,,,,,,,,Neutral,
"Máy xử lý các công việc văn phòng ở mức tạm ổn, pin 3200 dùng trong 1 ngày.",Neutral,,Positive,,,,,,,,
Máy chậm. Không thể chấp nhận. Pin sạc lâu. Hiệu năng rất chậm. Pin sạc đầy lâu. Đóng hàng sơ sài quá mức. Ship cả tuần,Negative,,Negative,,,Negative,,,Negative,,
Pin kém phải thay pin khác,Negative,,,,,,,,,,
Cửa hàng giao hàng rất nhanh Đón gói cẩn thận Sản phẩm cửa hàng mall chất lượng,,,,,,Positive,,,Positive,,
"Kém khác yếu camera focus ì. Pin yếu đuối.,",Negative,Negative,,,,,,,,,
"Mặt lưng dễ bám vân tay pin thực tế chỉ 3000mah không phải 5000mah camera selfie xấu, làm mịn da quá đà",Negative,Negative,,,Negative,,,,,,
Màu máy: Màu trắng sản phẩm: Samsung a50 4/64gb cửa hàng ơi mình nhận máy rồi nè. Giao hàng nhanh. Đóng gói cẩn thận. Đúng máy mình cần nè. Test qua thì ổn lắm. Mọi chức năng đều ổn nè. Cửa hàng uy tín vậy mình sẽ giới thiệu ủng hộ thêm cửa hàng nè. Giá cũng tốt nha 👌👌👌👌,,,,,,,Positive,,Positive,,
"Thiết kế đẹp chắc chắn, pin khá trâu mà sạc cũng nhanh. Camera sau chụp đẹp, hình ảnh tốt. Loa nghe gọi + loa ngoài lớn. Máy cũng khá mượt sử dụng lâu không nóng như các dòng khác",Positive,Positive,Positive,,Positive,,,,,Positive,
Thời lượng pin đáp ứng cho một ngày làm việc thông thường.,Positive,,,,,,,,,,
"Lần đầu mua món đồ giá trị lớn cũng hồi hộp không biết có an toàn không. Khi nhận hàng thì mọi thứ ok hết, đóng gói tốt, hàng bên trong không bị cấn móp gì. Hàng chính hãng thì cứ tự tin đặt mua nhé.",,,,,,Positive,,,,Positive,
