data,Battery,Camera,Performance,Display,Design,Packaging,Price,Shop_Service,Shipping,General,Others
"Tình trạng: 96% 
Nhóm màu: vàng điện thoại tốt đẹp pin sạc không được",Negative,,,,Positive,,,,,,
Mặt lưng của máy có hoàn thiện nhám.,,,,,Neutral,,,,,,
"Chăm sóc khách hàng kém hứa hỗ trợ nhưng không trả lời chậm, không giải quyết khiếu nại,",,,,,,,,Negative,,,
Bộ nhớ trong đủ dùng cho việc lưu trữ cơ bản không quá nhiều dữ liệu.,,,,,,,,,,Neutral,
"Tôi rất hài lòng với cửa hàng tận tâm uy tín, hàng đẹp bao chất lượng, không lỗi lần sau 25 ngày trải nghiệm, thấy rất ưng ý với số tiền hơn 2tr một tí, đã mang cho mình 1 em máy quá ngon với tần giá này, và tôi cũng không kì vọng gì quá nhiều với em nó, tiền nào của đấy",,,,,Positive,,Neutral,Positive,,Positive,
Điện thoại không sài được cửa hàng lừa đảo,,,,,,,,,,Negative,
"điện thoại thiết kế mỏng đẹp. màn hình cong đẹp, trong không ám vàng. hiệu năng ổn với các tác vụ thông thường.",,,Positive,,Positive,,,,,,
"nút âm lượng bị liệt, hỏng chế độ xoay màn hình, camera có bóng mờ, chụp bị loá.",,Negative,,Negative,Negative,,,,,,
Giá bán nằm trong mức trung bình của thị trường.,,,,,,,Neutral,,,,
"Chất lượng tốt máy ngon trong tầm giá, camera đẹp màn chất lượng nói chung ngon. Lần đầu mua máy trên shoppe nên không có gì bàn, mong cửa hàng vẫn luôn duy chì chất lượng sản phẩm ạ. Chúc cửa hàng buôn may bán đắc",,,,Positive,,,Positive,,,,
"OK trong tầm giá, dùng từ trước tết đến giờ thấy khá ổn",,,,,,,Positive,,,,
Lần đâu mua hàng ở cửa hàng thấy uy tin dùng máy gần tháng mới đáng giá máy dùng ổn định,,,,,,,Positive,,,,
"Mua màu xanh, đưa màu hồng. Gắn sim vào rớt luôn nấp sim, mà cũng không sử dụng sim được luôn! mọi người đừng mua nhé",,,,,,,,,,Negative,
Tôi đã dùng dòng redmi note này từ phiên bản note 10. Không có điều gì để phải chê với những phiên bản này trong tầm giá này. Theo tôi đây là lựa chọn đúng đắn của tôi và hi vọng rằng nó cũng là lựa chọn đúng đắn của nhiều bạn khác.,,,,,,,Positive,,,,
"giao hàng không giao hóa đơn, đòi ấn xác nhận để rút ngắn thời gian đổi trả trên sàn nếu có lỗi mới chịu xuất hóa đơn, mà xuất thì xuất online qua mail sau hẳn 5-7 ngày!",,,,,,,,,Negative,,
sử dụng được một ngày hư main chịu luôn cần nhắc anh em trc khi mua,,,Negative,,,,,,,,
"Chất lượng sản phẩm: như qq 
Đúng với mô tả: không nen mua sài 3 bữa đầu oke! cho đến mấy bữa sau lỗi loa! lúc to lúc bé! khó chịu không đáng tiền",,,,,,,Negative,,,Negative,
"Hình ảnh chỉ mang tính chất nhận xu, cửa hàng giao hàng đúng mẫu, giao hàng nhanh, đóng gói cẩn thận, đã ủng hộ cửa hàng nhiều lần vì sản phẩm chất lượng",,,,,,Positive,,,Positive,Positive,
"Thời gian bảo hành là một năm, các điều khoản cụ thể đã được ghi rõ trong phiếu.",,,,,,,,Neutral,,,
pin xuống cấp rõ rệt. dung lượng pin giảm chỉ còn 80% sau 5 tháng. hiệu năng thỉnh thoảng bị giảm xung. máy dùng nhanh hết pin hơn lúc mới mua. ship hàng trễ hơn 4 ngày,Negative,,Negative,,,,,,Negative,,
Ngoại hình tốt nhưng màn bị nhiều chấm trắng,,,,Negative,Positive,,,,,,
"Hàng tốt, uy tín chính hãng, săn sale được giá tốt, giao nhanh nên rất hài lòng.",,,,,,,Positive,,Positive,,
Mình mới chỉ dùng các tác vụ cơ bản nên chưa đánh giá được hiệu năng của máy.,,,Neutral,,,,,,,,
"Màu sắc: bạc 
hàng nguyên seal, đã dán màn hình, kèm ốp lưng silicon đep. kèm máy không có sạc. đáng mua mọi người nhé.",,,,,,Positive,,,,Positive,
"tổng quan sử dụng ổn bắt sóng wifi,4g mạnh hơn pova2 pin 7000mah yếu hơn pova2 sạc nhanh 45w nhưng hơn 1h30 mới đầy pin loa ngoài to, nhưng mở âm lượng lớn sẽ bị rung, rất khó chịu.",Negative,,,,,,,,,,
Không đúng với hàng đặt đặt xanh gửi về vàng,,,,,,,,,Negative,,
"mình mua chủ yếu cấu hình để chơi game, mà không biết máy không hỗ chợ hay s mà mình chơi game dream luager soccer lát quá, nó cứ dựt dựt, iphone 8plus chơi thấy mượt hơn nhiều",,,,,,,,,,,
quá lag,,,Negative,,,,,,,,
Bộ nhớ ảo sai thông số. Máy báo 128gb mà check ra có 64gb lừa đảo,,,,,,,,,,Negative,
"Tính năng nổi bật: giải trí 
Chất lượng sản phẩm: hài lòng giao hàng nhanh, sản phẩm đẹp, đã sử dụng được nửa ngày thấy rất tốt, dành cho ai chi phí hạn hẹp hoặc mua cho bé học tập rất tốt. có phiếu bảo hành nửa nên rất yên tâm, đáng mua nhé mọi người!",,,,,Positive,,,Positive,Positive,,
"Đúng với mô tả: Samsung galaxy A26 5G 8 GB / 128 GB chính hãng Samsung màu đen opal. Giao hàng nhanh chóng, đóng gói đẹp chắc chắn. Săn được mã giảm giá của vận chuyển và mã giảm giá của Shopees nên được giá cực tốt. Đơn vị vận chuyển rất nhiệt tình thân thiện. Mua cửa hàng Mall nên hoàn toàn yên tâm, sẽ ủng hộ cửa hàng lần sau",,,,,,Positive,Positive,,Positive,,
Cửa hàng gần nhất giao nên nhanh được nhận hàng. Sẽ mua thêm nữa kckf,,,,,,,,,Positive,,
Màn hình to nhìn rất đã. Mọi người ủng hộ cửa hàng nha rất uy tín,,,,Positive,,,,,,,
"Tính năng nổi bật: sn845 
Đúng với mô tả: tốt 
ổn pin thì trong trạng thái heath khi đo trên cpuz còn khung thì là máy cũ nên sẽ xước là điều bình thường máy màn hình đẹp với chơi game khá là ổn với con chíp snapdragon 845 nhưng cục sạc cửa hàng gửi thì không có sạc nhanh nhá máy khá nóng nhưng gắn tản nhiệt vào là tốt",,,Positive,Positive,,,,,,,
"vận chuyển làm hư hỏng sản phẩm. có vết lõm trên thân máy. chất liệu máy dễ nứt. đóng gói tệ, máy bị hư hỏng. chăm sóc khách hàng không chịu trách nhiệm",,,,,Negative,Negative,,Negative,Negative,,
"Rất tệ quá thất vọng không nhận dạng khuôn mặt được,",,,,,,,,,,Negative,
"Giao hàng nhanh, điện thoại sạc nhanh cỡ 30 phút là đầy, lướt Facebook yt thì được cả ngày, hộp được đóng gói tốt",Positive,,,,,Positive,,,Positive,,
chất lượng: để thời gian trãi nghiệm rồi trả lời sau.,,,,,,,,,,Neutral,
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb dùng nghe nhạc xem phim quá tốt.",,,,,,,,,,Positive,
"Sản phẩm: sản phẩm giả mạo hàng dựng,treo đầu dê bán thịt chó,chất lượng kém,vỏ 1 kiểu imeid lại 1 kiểu khác.không thể chấp nhận được lừa đảo",,,,,,,,,,Negative,
"bị lỗi không nhận sóng wifi đã đem đi bảo hành, nhưng phần bảo hành thấy chưa ổn. Là người được chọn nên có gửi máy đi bảo hành, nhưng đã hơn tuần vẫn chưa được xử lí thỏa đáng, xin được để lại đánh giá vài hôm nữa trả bảo hành sửa đánh giá sau.",,,,,,,,Negative,,,
"Chất lượng sản phẩm: tốt 
Đúng với mô tả: đúng như mô tả sản phẩm",,,,,,,,,,Positive,
Về chất lượng sản phẩm thì cần phải có thời gian trải nghiệm,,,,,,,,,,Neutral,
Hiệu năng chơi game kém. Fps không ổn định. Máy nóng nhanh. Chơi game giật tung chảo. Pin còn tụt nhanh hơn cả rớt fps. Chăm sóc khách hàng báo lỗi không khắc phục được,Negative,,Negative,,,,,Negative,,,
"Mình mua cửa hàng lần 2 rồi nha.Rất ok luôn.Giao hàng cũng nhanh,rẻ hơn cửa hàng khác.Hình ảnh chi mang tính chất minh hoạ thôi nha",,,,,,,Positive,,Positive,,
"màu: xanh dòng máy: iphone x/xs/xsmax đặt hàng màu trắng gửi về màu xanh, quá tệ, thấy vọng",,,,,,Negative,,,,,
"Hiệu năng ram đầy đơ máy, camera macro gần tối. Ship sai món, dịch vụ đòi giấy tờ cũ.",,Negative,Negative,,,,,Negative,Negative,,
"giải trí xem như hài kịch cảm ứng nhảy múa như đang lắc lư theo nhạc,",,,,Negative,,,,,,,
Nhóm màu: vàng mua sử dụng được 3 ngày,,,,,,,,,,Neutral,
Mọi thứ đều tốt nhưng lúc giao cường lực bị nức nhiều nha cửa hàng,,,,,,,,,,Positive,
"Phiên bản: mỹ 2 sim 128gb 98% sản phẩm chạy nuột, giá rẻ. Cửa hàng uy tín hướng dẫn nhiệt tình",,,Positive,,,,Positive,Positive,,,
Hàng mới máy quá ngon,,,,,,,,,,Positive,
"Màu sắc: vàng màn hình rõ ràng và sáng, thiết kế nhỏ gọn và dễ mang theo, thời lượng pin lâu dài, kết nối mạng 4g nhanh chóng,",Positive,,,Positive,Positive,,,,,,
mua 99% giao 98%hả điện thoại 99% gì mà bị tróc lớp sơn dưới chân sạc vậy không có máy thì nói để qua cửa hàng khác mua sau 1 tuần sử dụng thấy điện thoại cũng ổn nên cho 3 sao đó 😑😑,,,,,Negative,,,,,,
Đặt y11 giao lại là y55 là sao nữa cửa hàng... Cho 2 mong cửa hàng khắc phục lại!!!,,,,,,Negative,,,,,
"Cấu hình mạnh, app mã + voucher của cửa hàng giảm gần 1tr còn 1tr9, quá hời, mới mua nên chưa biết sao, để dùng lâu hơn rồi review lại",,,Positive,,,,Positive,,,,
"Máy đẹp lắm nhé, cơ mà hơi tiếc cửa hàng không tặng cường lực, phải đem ra quán dán vào xong cái thằng thợ nó làm xước 2 vết tướng trên màn, cay 😀",,,,,Positive,,,,,,
"Đúng với mô tả: tốt 
Tính năng nổi bật: tốt 

“điện thoại sử dụng ổn, cấu hình đáp ứng nhu cầu cơ bản. màn hình rõ nét, pin ổn, hiệu năng mượt trong tầm giá. phù hợp cho sử dụng hằng ngày.”",Positive,,Positive,Positive,,,Positive,,,,
Pin bị phồng nhẹ sau 1 năm. Pin không giữ được lâu. Hiệu năng thỉnh thoảng giật cục. Máy pin yếu không dám sử dụng nhiều. Đóng gói quá sơ sài không có hộp bảo vệ,Negative,,Negative,,,Negative,,,,,
"Hình ảnh âm thanh chỉ mang tính chất nhận xu, sản phẩm tốt, với giá tốt 3tr5, phải mua thêm 1 cái mới được",,,,,,,Positive,,,Positive,
Tuyệt vời. giá 7 đồng. Up từ x9a lên Quá mượt mà,,,Positive,,,,Positive,,,,
"[KHAO SAT] Quy khach co dong y voi nhan dinh ""Tong dai Viettel da ho tro tich cuc de giup Quy khach giai quyet van de gap phai mot cach de dang""? Vui long nhap so diem tu 1 den 7 (1-3: Khong dong y; 4: bình thường; 5-7: Dong y) va phan hoi lai tin nhan nay (mien phi).",,,,,,,,,,,Neutral
"Sản phẩm như đặt hàng,",,,,,,,,,,Neutral,
Điện thoại gửi không đúng mẫu nhưng điện thoại sử dụng khá oke và mượt,,,Positive,,,,,,,,
"màn hình dễ vỡ hiệu năng kém hơn camera trước mờ, dễ nóng máy. mới sử dụng 1 tuần đã bị rơi nhẹ là nứt màn hình, quay video thì cứ bị giật, chơi game 10p là nóng ran.",,Negative,,Negative,,,,,,,
"Tính năng nổi bật: nfc 

Đúng với mô tả: đúng điện thoại tốt so với giá thành. mình săn được deal.",,,,,,,Positive,,,,
Không có giây sạc. Lại bị hư chân sạc đi thay hết thêm mơ tiền,,,,,,,,,,Negative,
"Đã nhận được hàng,mua ở đây được cái là giao hàng rất nhanh chỉ sau 1 ngày là nhận được.",,,,,,,,,Positive,,
"Đúng với mô tả: chưa rõ 
Chất lượng sản phẩm: chưa biết 256gb cho việc lưu tài liệu cũng như làm việc văn phòng",,,,,,,,,,Neutral,
"Điện thoại mới như hình, còn thời gian sử dụng sau này chưa biết",,,,,,,,,,Neutral,
Màn hình có kích thước 6.7 inch và công nghệ Super Retina XDR.,,,,Neutral,,,,,,,
"Tính năng nổi bật: 4g 
Chất lượng sản phẩm: xuất sắc 
Đúng với mô tả: đúng quá đẹp luôn màn hình to sóng 4g căng đét phím bấm êm nhẹ.mọi chức năng đầy đủ đúng mô tả.hàng chính hãng cửa hàng giao hàng cũng nhanh đóng gói rất cẩn thận sản phẩm xuất sắc.sale....",,,,Positive,Positive,Positive,,,Positive,,
"Rất thích hợp cho những người không chơi game mà cần dung lượng pin lớn. Máy mỏng, nhẹ, đẹp. Ưng lắm",Positive,,,,Positive,,,,,,
"Tính năng nổi bật: không ổn 
Chất lượng sản phẩm: không ổn tự tắt nguồn và lỗi sau khi nhận và test 2 ngày lỗi 💀 điện thoại tự nhiên sập nguồn 💀tôi mở nguồn thi không lên bị như ảnh. ¶ sau này mỗi lần mở nguồn lên đều bị như vậy. ¶cửa hàng kêu bấm 2 lần mới mở nguồn được. ¶không có cách giải quyết. ¶mua điện thoại về rồi phải đem đi ra tiệm sửa thật là",,,,,,,,Negative,,,
Hàng đúng như mô tả sản phẩm tuyệt vời,,,,,,,,,,Positive,
"kém sai hoàn toàn không có gì nổi bật máy nóng ran khi sử dụng chỉ 5 phút. bực mình vì tốn tiền mua mà sử dụng không được, trả hàng thì lại mất thêm phí vận chuyển",,,,,,,,,Negative,,
Chờ tg tex mới biết được. Thấy mượt pupg 120fbs như quảng cáo. Nhạy pin trâu cực kỳ,Positive,,,,,,,,,,
Phiên bản: ram 6/128gb sản phẩm nói chung nhìn đẹp.,,,,,Positive,,,,,,
"Kém thông tin gian lận không hỗ trợ 4g, chỉ sử dụng được 3g,",,,,,,,,,,Negative,
"
Đúng với mô tả: đúng 
Tính năng nổi bật: mượt đã nhận được hàng,cửa hàng đóng gói cẩn thận. Đã mua điện thoại bên cửa hàng rất nhiều lần, cửa hàng uy tín. Có nhu cầu sẽ mua ủng hộ thêm",,,Positive,,,Positive,,,,,
quá hao pin. mong cửa hàng có phương án giải quyết. 3 ngày mà cửa hàng không thèm giải quyết. đúng là làm ăn như hạch,Negative,,,,,,,Negative,,,
Nhóm màu: màu trắng nhận hàng được rồi nha cửa hàng ơi đúng sản phẩm ổn định tốt lắm mà giá phải chăng cảm ơn cửa hàng chúc cửa hàng mua may bán đắt tặng cửa hàng năm sao,,,,,,,Positive,,,,
mới nhận điện thoại sử dụng trước mắt thấy cũng tạm sử dụng được nếu bền sẽ giới thiệu bạn bè mua ủng hộ cửa hàng nữa cho cửa hàng năm sao chúc cửa hàng mua may bán đắt,,,,,,,,,,Positive,
Điện thoại dùng làm việc,,,,,,,,,,Neutral,
Máy màu trắng đẹp. Sử dụng hơi nóng máy. Giao hàng nhanh. Đóng gói kĩ,,,,,Positive,Positive,,,Positive,,
Mua về sài chưa tới 10 ngày ma cửa hàng nhắn tin trả lại vậy là thui rồi của hàng làm ăn gì đeo chịu tránh nhiệm gì hết làm ăn kiểu này thất đúc chết,,,,,,,,Negative,,,
Thất vọng không như hình màu sắc thực tế xấu hơn nhiều,,,,,Negative,,,,,,
"Phân loại sản phẩm: điện thoại a31 sản phẩm chất lượng rất ổn, mẫu mã đẹp dễ cầm nắm bộ nhớ lớn thoải sức lưu trữ hình ảnh, pin trâu ram máy lớn trải nghiệm game không lo giật lag, giá cả phải chăng hợp túi tiền người lao động. Cửa hàng tư vấn rất tốt có nhiều sản phẩm giá bình dân. Đánh giá 5 sao",Negative,,Positive,,Positive,,Positive,Positive,,Positive,
"fpt thì khỏi nói rồi, hàng chính hãng luôn có nhân viên gọi điện thoại truớc để xác nhận lại thông tin rồi mới giao hàng. hình ảnh mang tính minh họa chủ yếu lấy xu thôi.",,,,,,,,Positive,,,
"Tính năng nổi bật: hình ảnh mang tính chất nhận xu mua với giá gần 4tr, hơi lag, số tiền này kiếm mua ip cũ sử dụng thì vẫn tốt hơn nhé có xuất hoá đơn đầy đủ, chăm sóc khách hàng cũng được",,,Negative,,,,Negative,Positive,,,
